order_id,customer_id,product_id,payment_id,order_date,quantity,total_amount
928,928,928,928,2026-02-02 07:35:08.401955,1,326.58
929,929,929,929,2025-09-08 07:35:08.401988,1,239.34
930,930,930,930,2026-02-07 07:35:08.402022,3,275.22
931,931,931,931,2025-09-26 07:35:08.402056,5,240.14
932,932,932,932,2025-12-29 07:35:08.402089,3,737.8
933,933,933,933,2025-11-24 07:35:08.402121,5,667.65
934,934,934,934,2026-03-31 07:35:08.402154,3,188.46
935,935,935,935,2025-12-22 07:35:08.402186,1,290.94
936,936,936,936,2026-02-05 07:35:08.402220,3,367.24
937,937,937,937,2026-05-04 07:35:08.402258,4,283.65
938,938,938,938,2025-09-16 07:35:08.402290,4,1373.82
939,939,939,939,2026-07-23 07:35:08.402326,1,448.93
940,940,940,940,2025-09-28 07:35:08.402358,4,701.72
941,941,941,941,2025-12-17 07:35:08.402391,1,289.35
942,942,942,942,2026-03-29 07:35:08.402423,1,677.31
943,943,943,943,2026-03-20 07:35:08.402455,3,850.94
944,944,944,944,2026-05-27 07:35:08.402490,1,1294.11
945,945,945,945,2026-07-04 07:35:08.402522,4,1062.15
946,946,946,946,2025-08-04 07:35:08.402555,2,283.91
947,947,947,947,2025-08-27 07:35:08.402587,4,442.22
948,948,948,948,2026-07-04 07:35:08.402619,3,1470.87
949,949,949,949,2025-09-02 07:35:08.402655,4,1470.27
950,950,950,950,2026-06-12 07:35:08.402690,3,702.48
951,951,951,951,2025-11-05 07:35:08.402722,3,182.09
952,952,952,952,2025-10-14 07:35:08.402754,5,32.32
953,953,953,953,2026-05-02 07:35:08.402786,4,1311.99
954,954,954,954,2026-06-10 07:35:08.402819,4,62.81
955,955,955,955,2026-05-20 07:35:08.402851,2,675.34
956,956,956,956,2025-10-10 07:35:08.402949,5,1005.36
957,957,957,957,2026-06-19 07:35:08.402982,4,472.68
958,958,958,958,2026-04-26 07:35:08.403014,1,775.42
959,959,959,959,2025-10-29 07:35:08.403046,1,99.39
960,960,960,960,2026-02-18 07:35:08.403080,1,702.12
961,961,961,961,2026-03-30 07:35:08.403118,3,451.16
962,962,962,962,2025-09-14 07:35:08.403153,3,136.51
963,963,963,963,2025-09-14 07:35:08.403185,4,410.2
964,964,964,964,2026-02-14 07:35:08.403223,2,1356.27
965,965,965,965,2025-11-19 07:35:08.403256,2,203.5
966,966,966,966,2026-01-23 07:35:08.403288,4,152.91
967,967,967,967,2026-03-25 07:35:08.403320,2,331.56
968,968,968,968,2025-12-19 07:35:08.403355,1,240.74
969,969,969,969,2026-07-23 07:35:08.403387,5,113.37
970,970,970,970,2026-05-31 07:35:08.403419,2,35.04
971,971,971,971,2025-08-16 07:35:08.403453,4,935.58
972,972,972,972,2026-01-14 07:35:08.403486,3,119.68
973,973,973,973,2026-04-16 07:35:08.403528,4,987.74
974,974,974,974,2026-03-28 07:35:08.403567,2,1008.09
975,975,975,975,2026-04-13 07:35:08.403606,4,432.59
976,976,976,976,2025-12-22 07:35:08.403650,2,232.84
977,977,977,977,2025-12-04 07:35:08.403683,2,1179.33
978,978,978,978,2026-02-12 07:35:08.403716,1,104.04
979,979,979,979,2026-05-03 07:35:08.403748,3,591.78
980,980,980,980,2025-08-12 07:35:08.403785,2,280.64
981,981,981,981,2025-12-18 07:35:08.403818,5,731.01
982,982,982,982,2026-02-28 07:35:08.403850,4,444.38
983,983,983,983,2026-03-24 07:35:08.403888,2,53.46
984,984,984,984,2026-07-11 07:35:08.403923,3,480.75
985,985,985,985,2025-12-03 07:35:08.403958,4,739.94
986,986,986,986,2026-04-24 07:35:08.403990,4,355.28
987,987,987,987,2026-03-29 07:35:08.404024,1,21.27
988,988,988,988,2026-06-25 07:35:08.404056,2,49.77
989,989,989,989,2026-06-15 07:35:08.404089,1,155.94
990,990,990,990,2025-09-25 07:35:08.404121,2,486.52
991,991,991,991,2026-06-23 07:35:08.404153,2,139.0
992,992,992,992,2026-02-05 07:35:08.404189,2,774.78
993,993,993,993,2025-12-15 07:35:08.404222,1,118.8
994,994,994,994,2025-11-28 07:35:08.404257,3,732.6
995,995,995,995,2026-02-15 07:35:08.404289,4,61.84
996,996,996,996,2026-05-16 07:35:08.404324,4,792.5
997,997,997,997,2026-07-20 07:35:08.404358,4,403.46
998,998,998,998,2026-07-01 07:35:08.404390,3,474.19
999,999,999,999,2025-09-12 07:35:08.404423,3,751.05
1000,1000,1000,1000,2026-06-29 07:35:08.404455,1,385.88
